"flux","USFLUX","MEANGAM","MEANGBT","MEANGBZ","MEANGBH","MEANJZD","TOTUSJZ","MEANALP","MEANJZH","TOTUSJH","ABSNJZH","SAVNCPP","MEANPOT","TOTPOT","MEANSHR","SHRGT45","NPIX","SIZE","AREA","NACR","SIZE_ACR","AREA_ACR","lagged_flux"
2.92326012640842e-06,1.53337012403108e+22,37.2862555596741,134.901856525724,135.883761311942,62.0192020066629,0.423127279085999,15354904287927.8,0.0109308047119214,0.00420068894853533,954.728821097563,139.348095900409,5747732553529.64,6048.75062373969,1.86599881332087e+23,30.8681378122191,18.6085935513033,31012.3478817909,2654.26794430894,2777.32083060782,3784.77721655705,323.597581738841,493.63926273761,2.74593385256594e-05
6.76963463774882e-06,3.97647487494177e+21,37.4660275686892,139.620460209589,141.200207146089,67.2731432609776,0.549626212231884,6456301749949.04,0.0105792175435405,0.00352577048578299,320.261930051475,22.4637460779036,1487803074165,3369.82721250669,2.62847171686061e+22,29.3662676014921,13.7243134870214,40062.141374872,3429.51854889704,1997.94764555235,3570.98474506259,305.707217837711,189.641590077352,2.92326012640842e-06
1.35560401304247e-06,2.77671692516239e+21,37.432706127141,135.121628975864,136.905950642721,60.5748217821086,0.609615813668142,4744845687962.19,0.01354790753887,0.00397313971919997,226.98988504788,22.0883269924429,2098123655571.44,2651.21804413225,1.65219234562953e+22,28.1060921819405,11.9634998391044,35719.3289686008,3058.11955871478,1746.41016692287,3311.60571602402,283.523979877952,160.639246798219,6.76963463774882e-06
3.7600500490953e-06,3.25363059800684e+21,41.6934303322886,142.396429755632,143.73933589903,69.5579786320783,0.608879063491189,6022428423478.06,0.00580180203474305,0.00245259490739509,302.150619932344,46.5397905959801,2421216040054.47,4067.43214328498,3.16651892819906e+22,32.1186658371768,19.7922292526985,42486.1013373195,3639.88090445195,2066.9636937054,3706.28825208939,317.520711470785,179.852400110189,1.35560401304247e-06
9.50421890593134e-05,9.97868801666515e+21,45.2298613718595,117.6460380823,122.557346347263,67.7338145602318,0.33892946266893,23213823436565,0.0284218468358836,0.0114272045892583,1291.74445385546,399.356275770528,13092585807422.2,7666.21103714545,2.4514337857651e+23,37.0795646015447,29.7523595786554,62457.5274538427,5351.58194213641,2966.29786782878,9724.57967640968,833.236368961552,448.981119533301,3.7600500490953e-06
0.000330092123476788,1.36677466665654e+22,45.6192288208588,112.526207788422,118.18130937274,66.4627203575211,0.123371108398931,26933449979847,0.0262597758339115,0.0111941861622402,1543.52245909633,428.667086058205,14037608538055.4,8915.53817224092,3.83572813146576e+23,37.6535159553197,31.259748841486,70199.2762833048,6016.92152160922,3461.18177254982,12352.3863799681,1058.71907837312,576.741722983846,9.50421890593134e-05
2.35970455833012e-05,1.63861386779192e+22,43.9040216882595,106.78559839318,111.980568675842,57.4787211884538,0.183982793287857,29888413760124.2,0.0146859266485536,0.00794269763354207,1689.34385667303,506.854424617792,14885258179976.3,8490.88683441449,4.09076798298222e+23,38.0012255206067,31.2105041639303,73805.3419571929,6328.43501437442,3919.02669201703,12955.6390428756,1110.03027998177,635.972131811498,0.000330092123476788
8.77563070389442e-06,1.85372850257598e+22,44.1572305129,105.07633121602,112.285768733366,58.8380250825718,0.188994142692668,32700141747528,0.0154989059766975,0.007921285749657,1847.99039545489,553.52105138684,18119493640352,8937.32094748253,4.17584837048395e+23,37.4942695857603,32.6758543283534,79467.20160645,6815.12494487689,4434.94213347489,13303.011220742,1140.8476306601,715.944998308152,2.35970455833012e-05
9.61370678851381e-05,2.59757298060524e+22,46.6499404381262,109.629599058852,114.798745895865,62.934189056821,0.305865523107374,40371333910158.9,0.0163449690706814,0.00908446693941492,2397.89719050182,586.253801097688,21621875684795.5,10096.4225512665,5.31289683783098e+23,39.3724110636058,34.8820645443653,92135.9349750608,7909.17058531999,5307.35085040897,15468.1527788019,1327.87497915252,912.180531621112,8.77563070389442e-06
1.22420669868006e-05,3.006760684699e+22,46.3260809950304,106.877024761042,113.920094412245,62.0268273960575,0.181784664783445,43513355725079.8,0.0132747004717821,0.00831996796251799,2673.93240928446,816.401818983853,27872101334340.3,9592.13244709948,5.52307832309446e+23,39.2832522626732,34.1655895069728,99982.0393312633,8584.86838053118,6240.79580720783,14989.446753704,1287.23138142074,975.738299252892,9.61370678851381e-05
2.44700959228794e-06,3.14185850097354e+22,49.4944490502226,120.266644742387,125.085220516087,72.6961923275453,0.145577828875687,44493232751616.1,0.00323487340207774,0.00309393091487238,2702.39665237067,818.482696743376,28413950418949.8,9359.22912289815,5.45254339851792e+23,40.6771527761071,36.6169976918259,164285.442820678,14104.7902750817,7878.22629165579,22568.9486068865,1937.66577064482,1069.80331462954,1.22420669868006e-05
1.13257183329551e-05,2.52085065377461e+22,48.4513644115536,120.245478607189,125.360208461593,69.5522103582233,0.0967545536759536,43611663709420.1,0.000993677234301457,0.000438406153362212,2138.1884739695,197.474354942371,8049700067945.85,9365.02389929145,4.93296341822831e+23,40.2774736630255,36.9635056243268,158892.239333808,13644.2947531687,8087.10925480269,24122.5277937805,2073.40556951811,1212.10247822987,2.44700959228794e-06
9.17834142910579e-07,3.14612587063168e+22,44.0378593223935,107.250732861251,110.288545544762,55.6131090494064,0.0503548442171877,40817801893825.4,0.00302941498840879,0.00109166761087547,1968.29107992215,49.1956557849799,8038582535784.43,7283.2289863294,4.27928489539354e+23,37.2572875425181,32.062530843517,150411.218263247,12932.9126348076,8476.83698120266,20904.4011319649,1797.65443129802,1166.69119589928,1.13257183329551e-05
1.74502497429785e-06,3.69292824180641e+22,37.1651050873986,96.4102638091822,98.6871984595337,45.5988425870717,-0.0472454057398924,38626080062608.4,0.000973737166771373,0.000280990161926041,1907.60954270847,87.2042212680505,8272215632125.24,6103.77118152434,3.7627577847343e+23,31.5265482579938,20.9011352575545,132636.820357577,11402.9234435518,8900.9400977592,16740.8865238457,1439.50177458663,1115.65424510813,9.17834142910579e-07
5.04051640746184e-05,3.66849361922413e+22,39.436,171.247,179.934,79.709,3.36112738,33748270440965.6,0.07901917,0.0232796,1740.8714668583,59.5029851270809,9931625334606.96,5103.10778860564,3.4151129911179e+23,28.7224221951078,16.3260241495845,91547.3452663381,7877.71741940036,8164.88734864146,10479.2266259278,901.794214245211,961.496163448115,1.74502497429785e-06
1.90694470347808e-06,1.21693397516895e+22,36.615,183.696,194.626,96.434,6.94168282,9597813603292.94,0.16657034,0.05367941,457.898617735437,103.29503595603,5904870943265.74,2127.83320815586,5.04134797755057e+22,23.338,8.197,16657,1434.282837,2213.8169059993,1356,116.775032,196.672175900382,5.04051640746184e-05
6.09776134297135e-06,1.89274823118973e+22,34.2366114973665,93.7110517911601,94.4441872321623,43.0676584683281,0.0667700763631333,19624301565686.1,0.0116120357216527,0.00481200853941627,1120.9112950327,210.940716672361,10456147856381.5,4539.90223461466,1.82547728899135e+23,27.3040569757478,14.5723852352632,25069.76985715,2161.0209539148,3201.02249023844,3111.90771217734,268.217636208165,430.392812943196,1.90694470347808e-06
1.65900401043473e-05,2.24086023530681e+22,33.51012983336,88.0869655846344,92.7961849698389,41.8878645461519,0.0288545490408053,25190599620729.9,0.0270811799610505,0.0107356646494899,1405.90017524469,415.245165945664,20866699433384.8,4828.02782233101,2.09464771951435e+23,26.8512664233533,13.3513837357227,45657.1621477063,3936.688032226,4119.33284884982,5507.40371778264,474.863729741886,502.809757639536,6.09776134297135e-06
8.66664140630746e-06,2.51412906322718e+22,36.0789819497243,99.018348819958,102.918774608465,45.480797835799,0.0536905799413712,32864805304461.8,0.0298933962215912,0.0115710665919761,1627.07466243504,472.505945599305,24939023975674.4,5298.75822857277,2.73787911754675e+23,30.6588286948516,17.700862469685,81671.218960205,7044.39213203396,5823.90932571344,10837.0100787267,934.72526927862,777.382827493901,1.65900401043473e-05
2.37503945754725e-06,3.36132328348645e+22,45.2937924218155,101.953386333684,109.851403559718,55.866350863061,0.114432643961536,54182382502273.2,0.0288893678595037,0.0114731390070248,2748.69142719809,543.671091425347,30154022436889.1,8099.84505912036,6.08806753227722e+23,38.8343444509368,31.6014932957837,130100.791184123,11224.7985794958,7768.24930555983,20062.2588164862,1730.92585689891,1187.18638178375,8.66664140630746e-06
7.7468685049098e-06,3.61463839504556e+22,45.11559905096,110.138290271556,117.157443078808,59.704986573848,0.168420845800578,56552311325709.6,0.0125761555681299,0.00599729221115331,2842.40384791905,410.220731908707,29666968628675.8,9230.35721073892,6.78336027013374e+23,38.8245489084144,32.5221812204274,161255.151467653,13918.4589679819,8788.62542677443,25319.8594623918,2185.43981644975,1361.62774367879,2.37503945754725e-06
3.90610512113199e-06,3.26549678957324e+22,45.8861440982022,109.264680567213,113.82253344702,56.5262846880374,0.21882593357683,49772281089562,0.00382394674275226,0.00208183552241465,2359.43324098154,161.304447997833,14425621043107.1,9134.20419868993,6.43597361258628e+23,39.2940488757441,33.6363781596518,169006.411508475,14596.3404764363,8867.36848966903,25832.6228146768,2231.63352742645,1344.0415314395,7.7468685049098e-06
4.11262317356886e-06,3.35854405831122e+22,45.9580384059761,99.0921668473906,106.286850699836,55.3017831475635,0.196751790131008,48686862328189.2,0.00636901561329022,0.00303896651420345,2513.63602098898,226.033016061191,16926560226821.2,10023.4475486915,6.97832275350171e+23,39.0315512546112,35.6012368984981,133571.991528192,11544.3028780724,7823.67765501646,21975.1629308512,1898.78101920789,1311.04835353468,3.90610512113199e-06
1.23812696983805e-05,3.83086999709588e+22,46.0771375393573,101.49471197251,108.612602881742,56.9503415576726,0.195460415323644,54756675739537.3,0.00960502957596147,0.00451130140599748,2820.45843799759,450.539626579234,28796662722713.5,10358.5926506303,7.49579429091717e+23,39.3954527050559,36.2347997490847,138610.868110342,11983.914728584,8388.03350386318,23402.1014091085,2023.56995933654,1381.22622326766,4.11262317356886e-06
5.32095400558319e-05,4.60786143873747e+22,44.5150536427909,99.4631140444692,107.629596750886,55.5872397748276,0.0700872072057988,57846711744032.7,0.00756405943739864,0.00382468687980129,3140.98348179625,431.954856756487,27849909345684.1,9291.60659736306,7.54866767044003e+23,37.9522694257281,33.2558081876693,134592.690715142,11642.7923337238,8403.18886651666,22591.7236323685,1954.76439955528,1410.18709019186,1.23812696983805e-05
7.65531585784629e-05,4.8496005341642e+22,42.5524337311712,92.3662732352099,100.586038142261,51.4846091891737,0.161650968273348,58442725648834.1,0.00738247688274832,0.00384864043539933,3237.17441788059,363.737455563173,18414038657932.5,8827.70149190016,7.99671689744316e+23,36.4509500685772,28.8181999574105,117175.131222339,10146.1029978702,8329.52889976155,19925.2403485953,1725.32799454765,1437.50632852056,5.32095400558319e-05
0.000224424249609001,4.80526354805749e+22,47.5530617918776,104.513998912023,111.474915954101,60.7504168125131,0.288697746360925,55555835959135.4,0.00547877921738824,0.00227646116114804,3096.44817196601,251.285861363235,15698809268283.3,10169.6539759798,7.63047358572815e+23,40.5452818113875,37.2026080008209,105565.784942951,9150.06726339077,7755.84850103102,20197.5524874984,1750.72098263994,1412.38511811798,7.65531585784629e-05
1.59675000759307e-05,2.57251524338904e+22,49.1991996853568,108.178350592038,114.514804983687,64.408802772777,0.353580009911598,48401197971688.4,0.00556557697777866,0.0020883379280742,2643.23401362372,180.047614514005,12074606657145.6,10893.701031869,6.8889008336958e+23,42.6727627757437,39.5833169549499,126255.080934216,10946.9617509138,6185.71761454339,24965.6896991149,2165.12187701558,1192.37296625151,0.000224424249609001
1.9287097529741e-05,3.24211017556297e+22,50.0522614082144,105.821592994738,112.952086443402,63.9776874832212,0.266534346615609,53041509827974.1,0.00214373325723435,0.000561938444590166,2700.91320380426,267.773640345842,13904881149535.8,11230.0944877484,7.54772636808818e+23,42.8785579040792,41.9993051900821,133921.422214403,11617.9832349141,7036.99876111078,25720.7042196258,2231.6783791955,1355.83377549148,1.59675000759307e-05
9.63520869845524e-06,3.43723213158104e+22,48.8007215441338,103.219805287241,110.508632320176,62.0901065958028,0.190513706638076,52527989374560,-0.0147941779845432,-0.00617026196048556,2670.93794340971,468.984516046311,24673254565018.2,10705.5950310481,7.46188194924794e+23,42.0953355413685,40.0580649068623,131549.045962626,11404.7792625559,7006.8616711007,24838.6096478422,2153.40865056091,1339.90841169267,1.9287097529741e-05
1.45026342579513e-05,3.4394582271139e+22,41.8568342268931,95.4653513971248,101.324373446546,51.9609971764085,0.179394078377386,44717657228134.5,-0.0117592737860456,-0.00518700281424283,2287.966866714,424.221434969823,22918728575834.5,8030.40443462603,5.92973610649069e+23,35.7991686769625,28.2349445016653,102457.176325376,8890.01891771018,6525.00813987977,17742.6696318961,1539.49841030586,1166.00926125654,9.63520869845524e-06
4.16496777688735e-06,3.70067008894577e+22,37.972701811894,105.675578650299,111.234925739854,50.6544581714407,0.270919781505175,34973016640370.5,-0.0117533449165963,-0.00334712321611477,1890.48653543084,601.636331790955,29372451330056.2,7102.47896873371,4.65166832209865e+23,32.2218975509173,22.4577503518113,90795.9471888115,7887.57052729073,5925.61365385363,11488.566857198,997.934233654447,976.904053264086,1.45026342579513e-05
5.34788796358043e-06,2.84266996947309e+22,35.1223614769374,123.562579772649,123.654268275301,51.9858287490232,0.347631505158455,30555013483938.4,0.00279363404682225,0.000720588196738449,1609.84067183119,452.315151803679,22911807912803.2,5415.87382270939,2.8678727731547e+23,29.1346970357788,16.647869790871,80528.0765119202,7002.28224547265,6107.53427007522,9962.54543241685,866.288628794392,810.029801559721,4.16496777688735e-06
7.47685248825292e-07,7.48355841883765e+21,32.3527285159143,125.708168881207,126.142799332116,52.7351501169225,0.515722248835278,9782179005793.54,0.0037198193704813,0.000958418853927708,394.642779880215,56.1751556044733,3596620146622.77,2740.01626774039,3.27333133693031e+22,26.3044198132368,8.57831230059644,65431.856199288,5689.04878173702,3646.3650911218,5150.69011754304,447.832721575052,285.619424880965,5.34788796358043e-06
6.40901987480902e-07,6.24284706550894e+21,39.2332334367039,135.664418812455,136.570092785306,66.5112964100882,0.63943937520424,12010688042540.5,-0.00521294957590062,-0.00180089739993751,550.528057418612,80.6742793502622,4085023056648.21,3818.29919283937,5.8001245541694e+22,30.3463283885073,16.9001011865757,94159.2015496966,8199.1741143155,4582.35782532088,8465.04057618799,736.896269535854,409.393558166333,7.47685248825292e-07
1.63655033702526e-06,1.05826597245007e+22,42.5800508454867,135.005471083799,135.285891377743,67.149310845862,0.468496919031511,17698266166183.9,0.00291424422067313,0.000668647566333677,817.136389143533,85.668126863244,5573647314913.5,4492.40433420914,1.03933941484541e+23,33.6824924995986,22.777590688485,110557.781919169,9628.01031501659,5616.62669438765,11306.5827602813,984.642505739275,570.48778691641,6.40901987480902e-07
6.01787087362027e-06,2.10895816445072e+22,38.6138402653418,119.472269873507,119.953743157881,55.9755741665711,0.216784045463089,28208647638877.1,0.0075805645525903,0.00258477032975289,1186.86596981589,77.4783405949941,3463397821560.78,4750.08716184207,1.7332489891917e+23,31.5806749166487,20.2125702842762,111887.924049345,9756.85631780409,6167.74727042971,10848.0466887278,945.971885057954,604.873182523055,1.63655033702526e-06
2.07992088689934e-05,2.062363895428e+22,36.7761723382693,100.933694112698,102.844504854112,47.4522254457933,0.147671106509396,23051278250260.4,0.0101610639331971,0.0034626731434845,1123.02102094032,102.013275090796,3506759931615.39,4642.31902256034,1.81193890781855e+23,29.9760988682242,18.4290210573876,79441.8076283068,6930.00265215982,5315.68418700055,8892.41064768514,775.699458564951,579.772059798658,6.01787087362027e-06
1.51815229401109e-05,3.63610405621643e+22,39.755743585235,90.1299728070472,93.7510918602332,41.6780374449538,0.0835000792871031,36937021229692.6,0.0130589893527694,0.00598385200631331,1945.22614695725,347.335273072376,9130455478834.72,6836.00538648857,4.97394194270616e+23,32.7473819633961,25.0182875680851,69215.3683573874,6042.13777859745,6088.23942990138,9633.16750915274,840.924845884673,842.589161551219,2.07992088689934e-05
1.4580709830625e-05,4.76608011359966e+22,38.1278412212564,97.0635275338633,102.400326797125,46.4873518389592,0.12819223647641,61102433026797.4,0.0146478823849875,0.00620780378623842,2938.10617046866,441.075955393828,12571101854075.6,6092.78833449564,6.02544470542923e+23,32.1124394583781,22.2481756569807,155977.150925196,13634.2636275193,10574.9387310611,20478.8387449951,1790.09484394645,1351.66185449949,1.51815229401109e-05
4.50518064099015e-06,4.80505136202464e+22,39.8776832185103,104.579348111548,107.752878764413,51.0426151644103,0.217960955469143,68195907810186,0.0169065382196905,0.00654132041052288,3176.83204910513,510.765602240736,19555080158481.5,6074.85192102075,5.89586018272724e+23,33.923388608274,22.9124389128738,214720.736222276,18764.2642130585,12999.0399903463,28384.3474104305,2480.48406455518,1688.50085700332,1.4580709830625e-05
1.95553911908064e-06,2.90756130495003e+22,38.8353166774554,106.694366717456,107.976988062255,51.3302357915904,0.269003428007831,45822086486583.9,0.0163924219115753,0.00624499513506771,2155.39573553816,396.35805213618,15477356071700.5,5587.0133881539,4.07504919824833e+23,32.052785534878,21.5828484211043,207968.10895083,18189.8502629286,11161.6209561009,27654.3691575726,2418.11617295134,1446.58393787529,4.50518064099015e-06
1.69564327734406e-06,2.3303349380449e+22,38.6356153671495,105.428586961274,106.128126466618,50.9760703735864,0.30382921409328,33965478468922.4,0.0122697301045173,0.00446969142875631,1625.78149241165,197.76038261177,8334137231271.09,5290.91705136148,2.71792298395388e+23,31.4743326035481,20.5472681528973,210326.644502766,18403.0725490695,10668.0304067073,26432.2847015506,2312.70273396432,1289.04888144447,1.95553911908064e-06
2.74348803941393e-06,2.07841584763405e+22,39.6849001501201,113.177257905791,114.893321382354,54.9115159550234,0.465750499137544,28065493842598.1,0.00795289030372161,0.0029264973881256,1430.86555278793,172.900304602478,8831318806277.33,5522.57096803736,2.45563419455547e+23,32.4866116401763,21.8833784031426,180389.038428378,15798.8818939376,9215.43688607479,21939.3734280134,1921.49555495854,1135.3587487135,1.69564327734406e-06
4.97616974826087e-06,2.21902517286764e+22,39.4349799666337,115.99338443228,117.023859680197,55.8161602025821,0.49595139570309,33657338630553.1,0.0100443436992198,0.00364299902345992,1409.78100078268,258.160769746552,10338133351681.7,5286.70468841678,2.33408519200203e+23,32.120452460701,21.3723490685225,193114.348543093,16923.1167637802,9888.38236539637,22845.96506656,2002.0604772544,1173.21717073059,2.74348803941393e-06
9.81212906481232e-07,2.63413638165732e+22,36.0652479269652,112.39188389858,112.372092751014,50.5898915520351,0.267666887487416,29991171422195.1,0.00661462515568197,0.00191736230101566,1383.61233411565,232.927435935578,9218300862733.81,4139.66801235543,1.89576647043999e+23,29.7181490851269,16.7484560275051,181845.003552817,15944.7806828318,10335.9651939652,19417.5125558101,1702.60433274456,1072.2640586347,4.97616974826087e-06
1.79935068445047e-06,2.61896904764e+22,32.1831280200168,105.572571894752,105.978929783578,43.5732325722377,0.180507551801318,28092704025128.2,0.00540342446132933,0.00120778274160098,1288.38237091067,195.520889418557,7617207319498.45,3332.30785525308,1.64546444647118e+23,26.6488206009784,11.6971841847897,163400.67500985,14335.7676675758,10290.4552957906,14034.3039569691,1231.28322892064,873.89195420185,9.81212906481232e-07
1.21367452265986e-06,1.74276600489696e+22,34.1754886566846,102.683257968888,104.674150931588,46.2581029914162,0.167272376998718,16068316549384.4,0.00460521280195368,0.00103694530046206,724.082745438004,97.8327946582148,4545639189490.96,3819.53460666592,1.01930084344057e+23,27.9674533759812,15.0656549577685,103262.286172594,9075.98586889626,6985.41670370088,8936.57218832999,785.458135085779,485.707179338692,1.79935068445047e-06
1.03316688182531e-06,1.08919312547101e+22,35.7550977466614,107.545521899805,109.043661500136,48.8845777784319,0.162892012469247,15868984149502.4,0.000247278922725681,2.11532807690422e-05,723.200271743056,60.4923191315468,2697841823760.11,4446.28818160394,1.16701461546706e+23,29.3474545367885,16.6279228798645,120241.982144949,10571.6287923365,6408.18983473296,10871.0483262095,955.903506816104,567.407475437217,1.21367452265986e-06
2.58482691606332e-06,1.77294026892015e+22,34.2542183679117,103.841703733474,105.251214180321,46.9662787722738,0.117425188292695,20543060936885.7,0.00164593554660377,0.000674526047433368,999.637848989333,57.2120363419879,5647940337068.02,4317.6876512134,1.32980557582074e+23,28.1658438507581,14.415248493905,108262.720815595,9527.49905526821,6382.01433952975,9373.14145534038,824.869297115788,586.109519116806,1.03316688182531e-06
1.62375658874225e-06,2.19590480864204e+22,33.2023800803341,100.659836798141,101.830000225022,45.3573747614742,0.118897597747833,25883678522636.2,0.0132132100288369,0.00466168904653107,1275.68741610813,177.52476991938,12989880401429.6,3984.56962953419,1.69966091931317e+23,27.6037918365111,13.4520093843982,120703.444659818,10627.7474467454,7841.71044667362,10799.2396359839,951.458638946296,726.385370404937,2.58482691606332e-06
1.8921344917544e-06,2.06891042524671e+22,33.8260131457195,101.952782855423,104.228555781405,45.1030559957967,0.124315021436249,23897846323802.6,0.0131348699933704,0.0053423201320117,1183.33571127111,168.578535407454,11208831578835.5,4098.70228265213,1.6449838497208e+23,27.7634166255041,13.2023722086694,112108.427615492,9869.65735512576,7337.77500451669,9782.74485173865,861.232190856521,662.338088353996,1.62375658874225e-06
7.07170954683534e-07,1.84729486777763e+22,33.44392095733,111.618576624924,112.060461324992,47.4129417742343,0.283492980002266,21154899491396.7,0.0115613257797263,0.00358295507809188,1043.15132277655,89.2094787294146,6223087885886.23,3951.39065408734,1.49601015164727e+23,27.3031322462249,12.4732450576531,123426.98931682,10878.5039630683,6931.48957426533,11810.6223419336,1040.95464014936,653.197165180949,1.8921344917544e-06
2.57991814578418e-06,1.57333141898736e+22,34.6257663904117,116.401529418375,117.048505881164,50.6937253247812,0.272208981041322,24296268989364.8,0.00950752692416891,0.00299812476620604,1091.28796732126,82.3714771545949,4751139583326.13,2725.05833130472,1.08923530494291e+23,29.27224477995,11.9932381730173,153450.162216621,13532.0170462227,8179.96557819277,15702.0827087016,1384.68961598043,819.255167197858,7.07170954683534e-07
3.60616218131327e-06,1.70989919116356e+22,35.9280140355006,121.533082934141,122.878866455463,55.7741086665485,0.229648155405672,26392903740465.5,0.00562689173737285,0.00152879444963153,1249.41500493214,78.6045585228051,3765095333735.06,3399.32503427596,1.26606158997278e+23,29.2082420706397,14.2985756270268,163341.721366842,14418.736891614,8573.03827698902,17486.9452660835,1543.63287136089,910.396742331345,2.57991814578418e-06
7.11820848664502e-06,2.24528447229402e+22,40.1189579063491,124.514850797517,125.210307694139,62.4835094082739,0.326118452796579,33719810511304.5,-0.00116965629424837,-0.000415690639590566,1585.76289657532,115.05856631971,4847673924492.17,4319.2864031771,1.80292431683573e+23,31.8963154736178,19.323131027674,199143.965053142,17581.1077645252,10567.6511597858,22015.1874132114,1943.63753151801,1153.01778461896,3.60616218131327e-06
3.50965274265036e-06,3.24689663531236e+22,40.1952622786827,119.958006722516,120.955761504992,60.0326344615903,0.255797227898657,38832948341770.9,-0.0011649035817995,-0.000299063327839706,2128.06093128176,205.837072359766,7644145740171.05,6139.12751353204,3.8616768181627e+23,33.0848649618262,22.8805287278712,195918.298465827,17308.4517353963,10541.1909576386,21605.2210050703,1909.89807127971,1156.15775058243,7.11820848664502e-06
1.94803051272174e-05,3.26198711253474e+22,38.7464519497788,100.100762667896,103.809803453987,51.6743737551141,0.074123487324102,40047253973706.2,-0.00311543878798524,-0.00148825777788559,2158.60676783795,248.952908627641,11030819666502.2,6286.7515546024,3.83588430733706e+23,35.3774463168129,21.5144126030368,127488.435586289,11278.7841795523,8435.87298102636,17925.4611169519,1586.10714208521,1152.03090355884,3.50965274265036e-06
8.2741180449375e-06,3.25507819068099e+22,39.5928627793328,100.690770337538,107.386779945431,52.1275037633088,0.0754729132591169,41732130463693.9,0.000227334463838209,-0.000188265841353734,2375.68748502096,211.638711672396,8500185868019.8,7270.93016452515,4.51797977616747e+23,35.4354825722337,24.4260333211705,138868.428672055,12290.8169739281,8315.51838195828,20244.2415318928,1791.82279405344,1182.05269724659,1.94803051272174e-05
2.6857726425078e-06,3.48269490820461e+22,42.0678340171594,102.476174561043,107.587233981023,53.1248429722405,0.088988870833913,45819834308815.2,0.00108046543508138,0.000346052511359417,2407.21865689313,122.9957769661,5785306037535.96,8335.94142236188,5.47047574168849e+23,36.0910456770074,28.4417875530135,159050.885389876,14076.3934078171,9105.52971091031,22764.0167941334,2014.67131914251,1313.08277667258,8.2741180449375e-06
1.53237510858162e-06,3.56033268006273e+22,41.5611590944383,95.6379516843307,99.5253174426084,49.0593729523717,0.107265200085191,43429868547145.4,0.00257971010629346,0.000846691815954261,2169.45661860843,73.0849102645257,5622301352424.29,7739.88820098197,5.05363215154177e+23,35.3115102697023,27.6147572630387,149144.176908742,13206.2261699815,8793.24411694199,20950.5938854034,1855.10615166279,1254.00020302243,2.6857726425078e-06
5.808743480884e-06,3.30420927194065e+22,54.4646928084708,101.481526244516,104.204376667071,64.1769682370675,0.101201272393752,43036752614288.8,0.0093712043212206,0.00399561885207191,2000.15068273716,162.859963698215,14797904617918.6,11705.2314778564,6.15055650482064e+23,45.5290362420911,46.853881099672,209502.858640066,18579.931073532,9973.01887154443,30762.6625336492,2728.44827226716,1465.68651317009,1.53237510858162e-06
1.22746532724705e-05,3.71779336453296e+22,45.8215002679551,98.4792835678451,102.687244349607,54.8688407208228,0.148456500439172,43098776900247.1,0.0161809005366851,0.00614657021360932,2112.65062540249,267.414009660549,13074206731045.1,8434.39271993902,4.28352637475429e+23,38.3225670818281,34.0563965709631,154749.11794701,13732.6895451929,10951.3184899474,20944.0695794042,1856.27094017457,1216.5567089116,5.808743480884e-06
2.63830970652634e-05,4.43515337770473e+22,38.1826678686537,102.081307958579,105.322537036703,48.3601090298883,0.190260899869268,57144335099907,0.01751410991084,0.00616407120245588,2810.47685915547,480.735225969997,18281542565846.2,5557.12694842122,4.51180048002364e+23,36.950922221469,21.2294524655854,205694.413022699,18267.9356703569,13237.1624043487,22818.2806684853,2026.51542489847,1453.19807149843,1.22746532724705e-05
2.83804388345743e-06,4.47918543471797e+22,39.3836697815898,102.615094685693,106.748789305199,50.4160603478885,0.0992224543965917,62093231625948.5,0.0197295586976609,0.00752991444149538,3101.59923981228,530.68057268947,25869128494581.6,6487.54227599667,5.69129297701474e+23,33.2577079569711,23.1525371965295,241319.745384854,21439.9738938723,14346.8649528646,27803.2930954534,2470.174399902,1657.51389894635,2.63830970652634e-05
3.45145076607878e-06,4.32286453883355e+22,41.0184871539976,100.498731291497,104.569635171371,49.2677232167702,0.154155292957456,57363320785403.4,0.0110096038663985,0.00426086754617112,2782.73611597308,287.531842017987,19852539607307.1,6147.3865289788,5.17108516295212e+23,34.2382974762907,24.739910669998,263429.031212647,23400.4770092118,14489.0926582665,30530.7457461444,2712.05497622659,1707.12851073427,2.83804388345743e-06
1.30998921576975e-06,3.55622213591987e+22,44.4031686321758,117.162672334478,119.605643809946,59.3989785743859,0.579046511119261,53767416621029.7,0.0251802360125833,0.0091161738836557,2551.26189703709,455.140887670184,26112582602678.9,7662.21088766962,5.05979812683995e+23,36.3570029627421,29.2977340349338,427861.211711684,38027.8485248254,20853.0139346184,47559.2199371744,4226.98378369876,2308.66590804737,3.45145076607878e-06
2.92135086965573e-06,2.95430913939198e+22,44.9616468873547,114.87227003027,116.7341258917,59.1836775430918,0.617887261813442,50180430431033.2,0.0305211296798736,0.0108874351703871,2380.18814484846,485.226034815719,24762442736254.1,7949.38350405337,4.74345518582351e+23,36.8238114765349,30.3108740396101,421043.790005874,37466.9038784999,20336.9132389716,47421.5785903693,4219.87737142421,2273.62040058778,1.30998921576975e-06
1.53839573613368e-06,2.08932653500411e+22,40.3246341746648,116.06345339522,118.434602578186,57.7630044465362,0.505685614040417,35159882207812.3,0.0254659714909106,0.00926374498768529,1726.61166638515,397.415368070358,19438752805820.7,5942.60103254044,3.17217488658401e+23,32.8493405127641,22.5026796910238,296658.017750028,26413.2781549256,14559.6460046411,33440.4970476511,2977.41192752237,1617.27332081298,2.92135086965573e-06
